id,direction,signal_time,entry_time,exit_time,outcome,entry,stop,exit,risk,net_pnl,commission
1,SELL,2020-01-02 07:00,2020-01-02 08:00,2020-01-02 08:00,sl,7110.98,7155.67,7155.67,44.69,,
2,SELL,2020-01-02 16:00,2020-01-02 17:00,2020-01-03 04:00,sl,7052.32,7110.19,7110.19,57.87,-112.15,12.23
3,BUY,2020-01-03 09:00,2020-01-03 10:00,2020-01-03 14:00,sl,7349.30,7241.54,7241.54,107.76,-105.49,6.69
4,BUY,2020-01-03 16:00,2020-01-03 17:00,2020-01-03 21:00,sl,7388.21,7271.32,7271.32,116.89,-103.87,6.13
5,BUY,2020-01-05 01:00,2020-01-05 02:00,2020-01-05 21:00,sl,7459.91,7391.82,7391.82,68.09,-107.25,10.55
6,BUY,2020-01-06 02:00,2020-01-06 03:00,2020-01-06 13:00,sl,7551.47,7484.10,7484.10,67.37,-106.30,10.67
7,BUY,2020-01-06 22:00,2020-01-06 23:00,2020-01-08 17:00,time,7712.58,7631.99,8115.00,80.59,462.95,9.29
8,SELL,2020-01-09 16:00,2020-01-09 17:00,2020-01-09 19:00,sl,7818.15,7921.34,7921.34,103.19,-106.76,7.57
9,SELL,2020-01-10 08:00,2020-01-10 09:00,2020-01-10 11:00,sl,7706.52,7813.53,7813.53,107.01,-105.25,7.12
10,BUY,2020-01-10 15:00,2020-01-10 16:00,2020-01-10 16:00,sl,8067.50,7946.39,7946.39,121.11,,
11,BUY,2020-01-10 23:00,2020-01-11 00:00,2020-01-11 05:00,sl,8198.86,8046.57,8046.57,152.29,-102.22,5.18
12,BUY,2020-01-14 01:00,2020-01-14 02:00,2020-01-16 02:00,time,8431.83,8345.57,8663.63,86.26,248.52,9.52
13,SELL,2020-01-19 11:00,2020-01-19 12:00,2020-01-21 21:00,time,8681.16,8806.77,8719.98,125.61,-37.27,6.82
14,SELL,2020-01-23 05:00,2020-01-23 06:00,2020-01-24 14:00,time,8562.88,8631.02,8466.89,68.14,125.99,12.26
15,BUY,2020-01-26 16:00,2020-01-26 17:00,2020-02-01 13:00,time,8503.36,8432.03,9311.64,71.33,1113.84,12.41
16,BUY,2020-02-03 01:00,2020-02-03 02:00,2020-02-03 02:00,sl,9510.76,9414.86,9414.86,95.90,,
17,BUY,2020-02-05 12:00,2020-02-05 13:00,2020-02-08 03:00,time,9450.79,9374.16,9729.08,76.63,387.42,13.83
18,SELL,2020-02-10 05:00,2020-02-10 06:00,2020-02-10 06:00,sl,9836.14,9935.93,9935.93,99.79,,
19,BUY,2020-02-11 15:00,2020-02-11 16:00,2020-02-13 09:00,time,10165.00,10055.67,10260.86,109.33,89.54,10.68
20,SELL,2020-02-16 16:00,2020-02-16 17:00,2020-02-16 22:00,sl,9735.00,9848.80,9848.80,113.80,-125.11,9.91
21,SELL,2020-02-17 11:00,2020-02-17 12:00,2020-02-18 02:00,sl,9609.94,9758.81,9758.81,148.87,-121.36,7.41
